Customer ID,Age,Gender,Category,Purchase Amount (USD),Size,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Loyal (gdnp),High_Spender,Positive_Review
1294,23,Male,Clothing,74,XL,Fall,4,Standard,Yes,30,Debit Card,Annually,No,High spender,Positive Review
1295,27,Male,Clothing,64,M,Summer,3,Standard,Yes,21,Cash,Every 3 Months,No,High spender,Negative Review
1296,30,Unknown_Gender,Footwear,60,M,Fall,2,Standard,Yes,50,PayPal,Weekly,Yes,High spender,Negative Review
1297,69,Male,Clothing,29,S,Spring,2,Express,Yes,16,Cash,Bi-Weekly,No,Low spender,Negative Review
1298,44,Male,Footwear,85,M,Summer,3,Standard,Yes,32,Venmo,Annually,No,High spender,Negative Review
1299,69,Male,Clothing,81,S,Summer,3,Free Shipping,Yes,14,Bank Transfer,Fortnightly,Yes,High spender,Negative Review
1300,29,Male,Accessories,36,L,Fall,3,2-Day Shipping,Yes,42,Venmo,Bi-Weekly,No,Low spender,Negative Review
1301,67,Unknown_Gender,Clothing,100,M,Spring,4,Next Day Air,Yes,47,Credit Card,Every 3 Months,No,High spender,Positive Review
1302,42,Male,Clothing,54,M,Fall,5,Express,Yes,21,Debit Card,Weekly,Yes,Low spender,Positive Review
1303,23,Male,Other,36,M,Fall,2,Next Day Air,Yes,37,Credit Card,Monthly,No,Low spender,Negative Review
1304,34,Male,Clothing,32,L,Summer,3,Next Day Air,Yes,10,Credit Card,Annually,No,Low spender,Negative Review
1305,69,Male,Accessories,63,S,Spring,4,2-Day Shipping,Yes,18,PayPal,Every 3 Months,No,High spender,Positive Review
1306,31,Male,Other,56,XL,Spring,4,Express,Yes,2,PayPal,Every 3 Months,No,High spender,Positive Review
1307,54,Unknown_Gender,Clothing,36,L,Winter,4,Next Day Air,Yes,40,PayPal,Annually,No,Low spender,Positive Review
1308,23,Male,Outerwear,32,L,Summer,3,Express,Yes,43,PayPal,Annually,No,Low spender,Negative Review
1309,59,Male,Clothing,36,L,Summer,4,Next Day Air,Yes,14,Credit Card,Every 3 Months,No,Low spender,Positive Review
1310,32,Male,Clothing,36,L,Summer,3,Store Pickup,Yes,41,Cash,Unknown_Frequency,Yes,Low spender,Negative Review
1311,43,Unknown_Gender,Other,59,L,Winter,3,Store Pickup,Yes,38,Credit Card,Every 3 Months,No,High spender,Negative Review
1312,32,Male,Footwear,87,M,Fall,3,Express,Yes,12,Venmo,Annually,No,High spender,Negative Review
1313,66,Male,Other,36,M,Winter,3,Store Pickup,Yes,19,Bank Transfer,Monthly,No,Low spender,Negative Review
1314,70,Male,Footwear,28,M,Summer,3,Free Shipping,Yes,23,Credit Card,Bi-Weekly,No,Low spender,Negative Review
1315,42,Male,Other,67,S,Summer,3,Free Shipping,Yes,49,Debit Card,Annually,No,High spender,Negative Review
1316,56,Unknown_Gender,Clothing,75,L,Spring,4,2-Day Shipping,Yes,29,Debit Card,Quarterly,No,High spender,Positive Review
1317,69,Male,Accessories,32,S,Spring,3,Standard,Yes,14,Debit Card,Bi-Weekly,No,Low spender,Negative Review
1318,28,Male,Clothing,43,M,Spring,2,Free Shipping,Yes,19,Cash,Monthly,No,Low spender,Negative Review
1319,52,Male,Clothing,36,M,Spring,2,Express,Yes,19,Credit Card,Bi-Weekly,No,Low spender,Negative Review
1320,65,Male,Accessories,24,M,Spring,4,Standard,Yes,48,Bank Transfer,Weekly,Yes,Low spender,Positive Review
1321,69,Male,Accessories,31,XL,Fall,3,Free Shipping,Yes,19,Debit Card,Annually,No,Low spender,Negative Review
1322,59,Male,Clothing,84,L,Winter,3,Express,Yes,45,Bank Transfer,Every 3 Months,No,High spender,Negative Review
1323,69,Male,Clothing,74,M,Winter,4,Next Day Air,Yes,17,Bank Transfer,Quarterly,No,High spender,Positive Review
1324,58,Male,Clothing,62,M,Spring,4,Standard,Yes,15,Debit Card,Every 3 Months,No,High spender,Positive Review
1325,69,Male,Accessories,77,S,Summer,3,Free Shipping,Yes,11,Credit Card,Unknown_Frequency,Yes,High spender,Negative Review
1326,28,Male,Accessories,73,L,Summer,3,Express,Yes,1,Cash,Monthly,No,High spender,Negative Review
1327,40,Male,Footwear,50,M,Spring,3,Free Shipping,Yes,17,Cash,Monthly,No,Low spender,Negative Review
1328,52,Male,Outerwear,40,M,Winter,3,Standard,Yes,37,Cash,Weekly,Yes,Low spender,Negative Review
1329,37,Male,Clothing,36,M,Winter,3,Standard,Yes,40,Bank Transfer,Weekly,Yes,Low spender,Negative Review
1330,70,Male,Other,63,M,Fall,3,Express,Yes,50,PayPal,Every 3 Months,No,High spender,Negative Review
1331,30,Male,Accessories,36,M,Fall,3,Standard,Yes,20,PayPal,Bi-Weekly,No,Low spender,Negative Review
1332,38,Male,Clothing,91,M,Spring,3,Standard,Yes,8,PayPal,Bi-Weekly,No,High spender,Negative Review
1333,69,Male,Clothing,36,S,Spring,4,Store Pickup,Yes,16,Bank Transfer,Quarterly,No,Low spender,Positive Review
1334,69,Male,Clothing,36,M,Winter,2,Next Day Air,Yes,9,Bank Transfer,Quarterly,No,Low spender,Negative Review
1335,46,Male,Outerwear,52,S,Spring,3,Store Pickup,Yes,12,Venmo,Monthly,No,Low spender,Negative Review
1336,69,Male,Footwear,49,M,Fall,4,2-Day Shipping,Yes,26,Credit Card,Weekly,Yes,Low spender,Positive Review
1337,69,Male,Footwear,85,M,Spring,4,Store Pickup,Yes,44,Debit Card,Fortnightly,Yes,High spender,Positive Review
1338,69,Male,Clothing,36,L,Spring,3,Express,Yes,19,Credit Card,Unknown_Frequency,Yes,Low spender,Negative Review
1339,56,Male,Accessories,51,S,Winter,2,Standard,Yes,43,PayPal,Fortnightly,Yes,Low spender,Negative Review
1340,36,Male,Accessories,56,L,Winter,5,Next Day Air,Yes,5,Bank Transfer,Every 3 Months,No,High spender,Positive Review
1341,69,Male,Accessories,36,M,Fall,4,Next Day Air,Yes,5,Debit Card,Every 3 Months,No,Low spender,Positive Review
1342,26,Male,Clothing,27,XL,Fall,2,Standard,Yes,31,Bank Transfer,Quarterly,No,Low spender,Negative Review
1343,57,Male,Accessories,43,XL,Summer,3,2-Day Shipping,Yes,11,Bank Transfer,Monthly,No,Low spender,Negative Review
1344,68,Male,Footwear,56,M,Spring,3,Standard,Yes,34,Bank Transfer,Monthly,No,High spender,Negative Review
1345,56,Male,Clothing,37,S,Fall,4,Next Day Air,Yes,14,Cash,Unknown_Frequency,Yes,Low spender,Positive Review
1346,69,Male,Clothing,21,M,Fall,3,Standard,Yes,42,Venmo,Weekly,Yes,Low spender,Negative Review
1347,44,Male,Other,91,L,Winter,3,Free Shipping,Yes,15,Venmo,Bi-Weekly,No,High spender,Negative Review
1348,44,Male,Clothing,95,M,Summer,3,2-Day Shipping,Yes,47,Bank Transfer,Unknown_Frequency,Yes,High spender,Negative Review
1349,19,Male,Other,54,XL,Spring,3,Standard,Yes,23,Credit Card,Fortnightly,Yes,Low spender,Negative Review
1350,21,Male,Clothing,36,XL,Spring,3,Next Day Air,Yes,23,Cash,Unknown_Frequency,Yes,Low spender,Negative Review
1351,31,Unknown_Gender,Accessories,71,M,Fall,4,Next Day Air,Yes,1,Cash,Every 3 Months,No,High spender,Positive Review
1352,30,Male,Outerwear,31,L,Summer,2,2-Day Shipping,Yes,28,Bank Transfer,Quarterly,No,Low spender,Negative Review
1353,65,Male,Accessories,89,XL,Spring,3,Next Day Air,Yes,37,Credit Card,Bi-Weekly,No,High spender,Negative Review
1354,39,Male,Clothing,83,M,Winter,4,Next Day Air,Yes,4,Cash,Every 3 Months,No,High spender,Positive Review
1355,64,Male,Accessories,42,M,Spring,3,2-Day Shipping,Yes,21,Bank Transfer,Quarterly,No,Low spender,Negative Review
1356,59,Male,Clothing,91,M,Summer,3,2-Day Shipping,Yes,50,PayPal,Bi-Weekly,No,High spender,Negative Review
1357,49,Male,Outerwear,36,M,Spring,4,Free Shipping,Yes,34,Bank Transfer,Annually,No,Low spender,Positive Review
1358,24,Male,Other,36,S,Summer,3,Next Day Air,Yes,20,Cash,Quarterly,No,Low spender,Negative Review
1359,19,Male,Accessories,22,XL,Spring,2,Store Pickup,Yes,25,Venmo,Unknown_Frequency,Yes,Low spender,Negative Review
1360,27,Male,Clothing,68,S,Winter,3,Store Pickup,Yes,26,Bank Transfer,Fortnightly,Yes,High spender,Negative Review
1361,56,Male,Clothing,43,L,Fall,2,Express,Yes,4,Bank Transfer,Annually,No,Low spender,Negative Review
1362,49,Male,Clothing,32,M,Fall,3,Next Day Air,Yes,39,Debit Card,Monthly,No,Low spender,Negative Review
1363,41,Male,Outerwear,46,M,Fall,4,Express,Yes,29,Cash,Weekly,Yes,Low spender,Positive Review
1364,36,Male,Clothing,90,L,Summer,4,Express,Yes,47,PayPal,Quarterly,No,High spender,Positive Review
1365,68,Male,Accessories,75,L,Fall,4,Express,Yes,5,Cash,Every 3 Months,No,High spender,Positive Review
1366,28,Male,Accessories,69,M,Winter,4,Store Pickup,Yes,18,Bank Transfer,Fortnightly,Yes,High spender,Positive Review
1367,45,Male,Accessories,40,M,Fall,3,Free Shipping,Yes,10,Credit Card,Fortnightly,Yes,Low spender,Negative Review
1368,60,Male,Accessories,36,S,Fall,3,Express,Yes,25,Cash,Quarterly,No,Low spender,Negative Review
1369,69,Male,Clothing,36,L,Summer,4,Express,Yes,2,Cash,Weekly,Yes,Low spender,Positive Review
1370,32,Male,Footwear,75,M,Winter,3,Standard,Yes,48,Venmo,Fortnightly,Yes,High spender,Negative Review
1371,69,Male,Accessories,36,L,Summer,2,2-Day Shipping,Yes,41,Bank Transfer,Every 3 Months,No,Low spender,Negative Review
1372,40,Male,Other,64,M,Spring,3,Store Pickup,Yes,42,Credit Card,Monthly,No,High spender,Negative Review
1373,64,Male,Clothing,36,M,Fall,4,2-Day Shipping,Yes,44,PayPal,Bi-Weekly,No,Low spender,Positive Review
1374,18,Male,Other,36,L,Winter,2,Store Pickup,Yes,6,Cash,Quarterly,No,Low spender,Negative Review
1375,22,Unknown_Gender,Other,36,M,Fall,2,Free Shipping,Yes,5,Bank Transfer,Quarterly,No,Low spender,Negative Review
1376,42,Male,Footwear,31,L,Spring,4,2-Day Shipping,Yes,8,Credit Card,Annually,No,Low spender,Positive Review
1377,57,Male,Footwear,65,L,Spring,5,Free Shipping,Yes,24,PayPal,Annually,No,High spender,Positive Review
1378,33,Male,Other,54,L,Spring,3,Next Day Air,Yes,42,Venmo,Monthly,No,Low spender,Negative Review
1379,69,Male,Outerwear,49,XL,Fall,3,Free Shipping,Yes,24,Venmo,Weekly,Yes,Low spender,Negative Review
1380,21,Male,Clothing,36,L,Fall,2,2-Day Shipping,Yes,38,Venmo,Bi-Weekly,No,Low spender,Negative Review
1381,51,Male,Footwear,35,S,Winter,4,Standard,Yes,41,Cash,Fortnightly,Yes,Low spender,Positive Review
1382,30,Male,Footwear,86,L,Winter,2,Standard,Yes,48,Venmo,Quarterly,No,High spender,Negative Review
1383,68,Male,Outerwear,55,L,Winter,3,Express,Yes,16,Bank Transfer,Quarterly,No,Low spender,Negative Review
1384,69,Male,Accessories,58,M,Spring,3,Express,Yes,4,Venmo,Monthly,No,High spender,Negative Review
1385,69,Male,Footwear,96,M,Fall,3,Standard,Yes,8,Bank Transfer,Weekly,Yes,High spender,Negative Review
1386,41,Male,Other,64,M,Fall,2,Store Pickup,Yes,1,Bank Transfer,Unknown_Frequency,Yes,High spender,Negative Review
1387,68,Male,Outerwear,56,M,Fall,4,Next Day Air,Yes,4,Debit Card,Quarterly,No,High spender,Positive Review
1388,21,Male,Clothing,36,M,Winter,3,Standard,Yes,20,Credit Card,Monthly,No,Low spender,Negative Review
1389,62,Male,Clothing,23,M,Spring,3,Express,Yes,40,Cash,Unknown_Frequency,Yes,Low spender,Negative Review
1390,59,Male,Accessories,72,L,Fall,2,Store Pickup,Yes,8,Debit Card,Fortnightly,Yes,High spender,Negative Review
1391,25,Male,Accessories,38,M,Summer,4,Standard,Yes,42,Debit Card,Weekly,Yes,Low spender,Positive Review
1392,53,Male,Clothing,36,S,Winter,3,Express,Yes,38,Credit Card,Annually,No,Low spender,Negative Review
1393,31,Male,Accessories,46,M,Spring,4,Express,Yes,34,Venmo,Every 3 Months,No,Low spender,Positive Review
1394,46,Male,Accessories,58,L,Spring,3,Express,Yes,14,PayPal,Fortnightly,Yes,High spender,Negative Review
1395,26,Male,Outerwear,43,L,Fall,4,Next Day Air,Yes,39,Cash,Weekly,Yes,Low spender,Positive Review
1396,47,Male,Accessories,36,L,Spring,2,Next Day Air,Yes,40,PayPal,Bi-Weekly,No,Low spender,Negative Review
1397,37,Male,Clothing,30,XL,Winter,3,Next Day Air,Yes,49,Debit Card,Monthly,No,Low spender,Negative Review
1398,69,Male,Accessories,36,S,Summer,4,Store Pickup,Yes,33,PayPal,Annually,No,Low spender,Positive Review
1399,30,Male,Clothing,36,M,Summer,2,Free Shipping,Yes,25,Credit Card,Weekly,Yes,Low spender,Negative Review
1400,19,Male,Accessories,81,M,Winter,3,Store Pickup,Yes,48,Venmo,Annually,No,High spender,Negative Review
1401,69,Unknown_Gender,Accessories,36,M,Fall,3,Next Day Air,Yes,22,Credit Card,Every 3 Months,No,Low spender,Negative Review
1402,69,Male,Footwear,36,M,Fall,3,2-Day Shipping,Yes,1,PayPal,Weekly,Yes,Low spender,Negative Review
1403,62,Male,Accessories,21,L,Summer,3,Express,Yes,47,PayPal,Monthly,No,Low spender,Negative Review
1404,26,Male,Accessories,36,M,Spring,3,Store Pickup,Yes,20,Credit Card,Bi-Weekly,No,Low spender,Negative Review
1405,36,Male,Accessories,36,M,Winter,3,Next Day Air,Yes,10,Debit Card,Weekly,Yes,Low spender,Negative Review
1406,33,Male,Other,100,M,Winter,3,Store Pickup,Yes,39,Credit Card,Monthly,No,High spender,Negative Review
1407,69,Male,Clothing,46,L,Spring,3,Express,Yes,15,Debit Card,Monthly,No,Low spender,Negative Review
1408,56,Male,Other,61,XL,Spring,4,Express,Yes,11,Credit Card,Annually,No,High spender,Positive Review
1409,58,Male,Clothing,58,M,Winter,3,Free Shipping,Yes,38,Venmo,Weekly,Yes,High spender,Negative Review
1410,69,Unknown_Gender,Accessories,50,M,Spring,4,Standard,Yes,41,Cash,Fortnightly,Yes,Low spender,Positive Review
1411,61,Male,Accessories,93,M,Summer,3,Store Pickup,Yes,18,Debit Card,Annually,No,High spender,Negative Review
1412,48,Male,Clothing,24,L,Summer,3,Store Pickup,Yes,13,Venmo,Quarterly,No,Low spender,Negative Review
1413,69,Male,Clothing,100,M,Summer,2,2-Day Shipping,Yes,43,Venmo,Annually,No,High spender,Negative Review
1414,51,Male,Clothing,79,S,Fall,2,Store Pickup,Yes,12,Bank Transfer,Quarterly,No,High spender,Negative Review
1415,29,Male,Clothing,36,M,Summer,4,Store Pickup,Yes,3,Credit Card,Bi-Weekly,No,Low spender,Positive Review
1416,54,Male,Accessories,36,M,Winter,3,Free Shipping,Yes,12,Credit Card,Every 3 Months,No,Low spender,Negative Review
1417,48,Unknown_Gender,Footwear,56,L,Summer,3,Free Shipping,Yes,46,Cash,Quarterly,No,High spender,Negative Review
1418,69,Male,Clothing,36,S,Spring,4,Standard,Yes,21,Debit Card,Fortnightly,Yes,Low spender,Positive Review
1419,69,Male,Clothing,36,M,Summer,4,2-Day Shipping,Yes,23,Venmo,Every 3 Months,No,Low spender,Positive Review
1420,69,Male,Accessories,75,M,Summer,2,Free Shipping,Yes,4,Debit Card,Quarterly,No,High spender,Negative Review
1421,22,Male,Clothing,36,XL,Summer,4,Store Pickup,Yes,45,PayPal,Every 3 Months,No,Low spender,Positive Review
1422,68,Male,Clothing,100,S,Spring,3,Standard,Yes,24,Bank Transfer,Fortnightly,Yes,High spender,Negative Review
1423,44,Male,Clothing,27,L,Fall,3,Free Shipping,Yes,3,PayPal,Bi-Weekly,No,Low spender,Negative Review
1424,51,Male,Footwear,60,S,Fall,3,Free Shipping,Yes,12,Venmo,Every 3 Months,No,High spender,Negative Review
1425,69,Male,Outerwear,23,S,Fall,3,Standard,Yes,34,Bank Transfer,Every 3 Months,No,Low spender,Negative Review
1426,59,Male,Other,36,S,Winter,3,Next Day Air,Yes,39,Credit Card,Unknown_Frequency,Yes,Low spender,Negative Review
1427,60,Male,Clothing,38,M,Summer,4,Free Shipping,Yes,35,PayPal,Unknown_Frequency,Yes,Low spender,Positive Review
1428,31,Male,Accessories,90,S,Summer,3,Store Pickup,Yes,8,Credit Card,Annually,No,High spender,Negative Review
1429,20,Male,Clothing,97,S,Summer,4,Express,Yes,42,PayPal,Quarterly,No,High spender,Positive Review
1430,24,Male,Clothing,38,L,Fall,4,Standard,Yes,6,Credit Card,Every 3 Months,No,Low spender,Positive Review
1431,48,Male,Footwear,30,S,Summer,3,Free Shipping,Yes,3,Credit Card,Fortnightly,Yes,Low spender,Negative Review
1432,39,Male,Clothing,88,M,Fall,2,Express,Yes,29,Venmo,Quarterly,No,High spender,Negative Review
1433,34,Male,Accessories,36,L,Winter,4,Express,Yes,32,Debit Card,Quarterly,No,Low spender,Positive Review
1434,69,Male,Clothing,60,L,Winter,3,Next Day Air,Yes,45,Debit Card,Weekly,Yes,High spender,Negative Review
1435,59,Unknown_Gender,Clothing,64,L,Summer,4,Free Shipping,Yes,21,Debit Card,Unknown_Frequency,Yes,High spender,Positive Review
1436,45,Male,Accessories,95,XL,Fall,4,Standard,Yes,41,Cash,Weekly,Yes,High spender,Positive Review
1437,69,Male,Footwear,83,M,Winter,3,Free Shipping,Yes,23,PayPal,Fortnightly,Yes,High spender,Negative Review
1438,69,Male,Other,36,XL,Winter,4,Free Shipping,Yes,14,Cash,Unknown_Frequency,Yes,Low spender,Positive Review
1439,58,Male,Other,36,M,Spring,3,Standard,Yes,24,Debit Card,Unknown_Frequency,Yes,Low spender,Negative Review
1440,25,Male,Footwear,48,M,Summer,4,Next Day Air,Yes,25,Cash,Fortnightly,Yes,Low spender,Positive Review
1441,27,Unknown_Gender,Footwear,76,M,Spring,4,Standard,Yes,13,Venmo,Monthly,No,High spender,Positive Review
1442,34,Male,Other,25,S,Summer,3,Free Shipping,Yes,3,Venmo,Every 3 Months,No,Low spender,Negative Review
1443,53,Male,Clothing,92,S,Spring,2,2-Day Shipping,Yes,42,Credit Card,Annually,No,High spender,Negative Review
1444,58,Male,Footwear,47,L,Fall,3,Next Day Air,Yes,2,Cash,Unknown_Frequency,Yes,Low spender,Negative Review
1445,32,Male,Clothing,36,L,Fall,3,Express,Yes,26,Cash,Unknown_Frequency,Yes,Low spender,Negative Review
1446,64,Unknown_Gender,Accessories,51,M,Fall,3,2-Day Shipping,Yes,24,Credit Card,Annually,No,Low spender,Negative Review
1447,63,Male,Clothing,35,XL,Summer,3,Express,Yes,6,Credit Card,Quarterly,No,Low spender,Negative Review
1448,69,Male,Clothing,57,S,Summer,3,Next Day Air,Yes,25,PayPal,Monthly,No,High spender,Negative Review
1449,64,Male,Footwear,95,M,Summer,3,Free Shipping,Yes,11,Credit Card,Every 3 Months,No,High spender,Negative Review
1450,69,Male,Clothing,36,L,Winter,2,Store Pickup,Yes,20,Cash,Every 3 Months,No,Low spender,Negative Review
1451,25,Male,Clothing,44,S,Winter,3,Free Shipping,Yes,25,Cash,Quarterly,No,Low spender,Negative Review
1452,54,Unknown_Gender,Outerwear,34,M,Fall,2,Next Day Air,Yes,35,PayPal,Quarterly,No,Low spender,Negative Review
1453,60,Male,Outerwear,25,L,Spring,4,2-Day Shipping,Yes,11,Bank Transfer,Quarterly,No,Low spender,Positive Review
1454,36,Male,Footwear,36,S,Winter,3,2-Day Shipping,Yes,41,Bank Transfer,Fortnightly,Yes,Low spender,Negative Review
1455,66,Male,Footwear,50,L,Winter,2,Free Shipping,Yes,17,Credit Card,Annually,No,Low spender,Negative Review
1456,60,Male,Clothing,79,L,Fall,3,Express,Yes,1,PayPal,Unknown_Frequency,Yes,High spender,Negative Review
1457,59,Male,Outerwear,100,S,Spring,2,Store Pickup,Yes,30,PayPal,Unknown_Frequency,Yes,High spender,Negative Review
1458,69,Male,Clothing,57,S,Spring,4,Express,Yes,47,Venmo,Unknown_Frequency,Yes,High spender,Positive Review
1459,35,Male,Clothing,28,M,Spring,2,2-Day Shipping,Yes,34,Venmo,Weekly,Yes,Low spender,Negative Review
1460,20,Male,Footwear,36,L,Winter,4,Express,Yes,18,Venmo,Fortnightly,Yes,Low spender,Positive Review
1461,70,Male,Footwear,85,L,Fall,4,Standard,Yes,33,Venmo,Bi-Weekly,No,High spender,Positive Review
1462,69,Unknown_Gender,Other,95,S,Summer,5,2-Day Shipping,Yes,42,Venmo,Quarterly,No,High spender,Positive Review
1463,69,Male,Footwear,90,S,Summer,4,2-Day Shipping,Yes,2,Venmo,Quarterly,No,High spender,Positive Review
1464,54,Male,Accessories,49,M,Summer,4,Store Pickup,Yes,1,Bank Transfer,Monthly,No,Low spender,Positive Review
1465,33,Male,Accessories,92,M,Winter,3,2-Day Shipping,Yes,23,Bank Transfer,Quarterly,No,High spender,Negative Review
1466,46,Male,Other,36,XL,Winter,3,Store Pickup,Yes,42,Cash,Unknown_Frequency,Yes,Low spender,Negative Review
1467,58,Male,Clothing,71,M,Summer,4,Store Pickup,Yes,3,PayPal,Annually,No,High spender,Positive Review
1468,30,Unknown_Gender,Accessories,27,XL,Winter,4,Store Pickup,Yes,16,Debit Card,Unknown_Frequency,Yes,Low spender,Positive Review
1469,69,Male,Accessories,39,S,Fall,3,Express,Yes,46,Cash,Fortnightly,Yes,Low spender,Negative Review
1470,28,Male,Accessories,98,M,Winter,4,Standard,Yes,31,PayPal,Every 3 Months,No,High spender,Positive Review
1471,43,Male,Footwear,27,M,Spring,3,Next Day Air,Yes,15,Cash,Every 3 Months,No,Low spender,Negative Review
1472,69,Male,Accessories,71,S,Spring,2,2-Day Shipping,Yes,48,Venmo,Every 3 Months,No,High spender,Negative Review
1473,69,Male,Accessories,24,L,Spring,3,Store Pickup,Yes,11,Cash,Weekly,Yes,Low spender,Negative Review
1474,69,Male,Clothing,63,M,Fall,4,Express,Yes,20,Credit Card,Every 3 Months,No,High spender,Positive Review
1475,31,Unknown_Gender,Clothing,36,S,Fall,3,Next Day Air,Yes,6,Credit Card,Monthly,No,Low spender,Negative Review
1476,44,Male,Clothing,61,M,Spring,4,Express,Yes,24,Cash,Monthly,No,High spender,Positive Review
1477,69,Unknown_Gender,Accessories,36,M,Fall,3,Next Day Air,Yes,18,Credit Card,Monthly,No,Low spender,Negative Review
1478,24,Male,Accessories,32,XL,Summer,4,Standard,Yes,1,PayPal,Unknown_Frequency,Yes,Low spender,Positive Review
1479,28,Male,Accessories,36,M,Summer,4,Free Shipping,Yes,13,Venmo,Bi-Weekly,No,Low spender,Positive Review
1480,69,Male,Outerwear,36,L,Spring,4,Standard,Yes,2,Bank Transfer,Weekly,Yes,Low spender,Positive Review
1481,39,Male,Accessories,74,M,Fall,3,Express,Yes,26,Cash,Quarterly,No,High spender,Negative Review
1482,69,Male,Other,33,S,Spring,3,Standard,Yes,31,PayPal,Quarterly,No,Low spender,Negative Review
1483,28,Male,Other,67,S,Spring,4,2-Day Shipping,Yes,43,Bank Transfer,Weekly,Yes,High spender,Positive Review
1484,69,Male,Accessories,61,S,Summer,4,Next Day Air,Yes,12,Debit Card,Bi-Weekly,No,High spender,Positive Review
1485,49,Male,Clothing,46,M,Summer,4,Store Pickup,Yes,22,Venmo,Every 3 Months,No,Low spender,Positive Review
