Customer ID,Age,Gender,Category,Purchase Amount (USD),Size,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
961,18.0,Male,Accessories,48.0,XL,Spring,,Standard,Yes,20,Venmo,Quarterly
962,,Male,Footwear,72.0,L,Fall,3.7,Next Day Air,Yes,37,Debit Card,
963,,Male,,64.0,L,Spring,4.4,Standard,Yes,26,Debit Card,Fortnightly
964,21.0,Male,Footwear,63.0,L,Spring,,2-Day Shipping,Yes,14,Credit Card,Weekly
965,,Male,Footwear,51.0,M,Spring,2.6,Next Day Air,Yes,12,Venmo,Bi-Weekly
966,43.0,Male,Footwear,55.0,L,Spring,5.0,Store Pickup,Yes,10,Credit Card,Annually
967,58.0,Male,Clothing,55.0,M,Spring,4.9,Express,Yes,19,Cash,Annually
968,,Male,,26.0,S,Summer,3.7,Store Pickup,Yes,4,Cash,Weekly
969,57.0,Male,Clothing,67.0,L,Summer,3.1,Next Day Air,Yes,48,Bank Transfer,Quarterly
970,,Male,Outerwear,31.0,S,Fall,3.2,Express,Yes,37,PayPal,Monthly
971,45.0,Male,Clothing,66.0,S,Winter,4.4,Free Shipping,Yes,4,Cash,Monthly
972,,Male,,,M,Summer,4.3,Next Day Air,Yes,15,Credit Card,Weekly
973,61.0,Male,Footwear,61.0,L,Winter,3.0,Standard,Yes,33,Credit Card,Weekly
974,60.0,Male,Outerwear,75.0,M,Fall,,2-Day Shipping,Yes,30,Bank Transfer,Quarterly
975,69.0,Male,,90.0,M,Spring,3.6,2-Day Shipping,Yes,23,Bank Transfer,Monthly
976,58.0,Male,Clothing,40.0,M,Summer,3.8,2-Day Shipping,Yes,2,Bank Transfer,Weekly
977,34.0,Male,Clothing,90.0,M,Fall,3.6,Express,Yes,50,Credit Card,
978,20.0,Male,Accessories,20.0,M,Spring,4.6,Express,Yes,34,Cash,Bi-Weekly
979,56.0,Male,Accessories,,M,Summer,2.5,Standard,Yes,33,Credit Card,
980,64.0,Male,Accessories,33.0,S,Fall,3.5,Store Pickup,Yes,34,Debit Card,Monthly
981,,Male,Footwear,98.0,S,Spring,4.0,Free Shipping,Yes,39,PayPal,Every 3 Months
982,,Male,Accessories,,M,Spring,,Next Day Air,Yes,47,Credit Card,Quarterly
983,,Male,Outerwear,62.0,S,Summer,3.2,Standard,Yes,37,PayPal,Monthly
984,24.0,,,45.0,L,Winter,3.5,Free Shipping,Yes,40,Venmo,Bi-Weekly
985,26.0,Male,Footwear,,M,Summer,3.4,Free Shipping,Yes,8,Credit Card,Bi-Weekly
986,32.0,Male,Accessories,80.0,M,Fall,5.0,Express,Yes,12,Bank Transfer,
987,54.0,Male,Accessories,,S,Spring,4.5,Store Pickup,Yes,36,Bank Transfer,Monthly
988,62.0,Male,Accessories,47.0,M,Summer,2.8,Express,Yes,48,PayPal,Weekly
989,50.0,Male,Clothing,84.0,M,Winter,4.9,2-Day Shipping,Yes,47,PayPal,Fortnightly
990,70.0,Male,Footwear,31.0,M,Spring,3.1,Store Pickup,Yes,2,Bank Transfer,Monthly
991,48.0,,Accessories,63.0,S,Spring,4.8,Store Pickup,Yes,24,Cash,
992,20.0,Male,Clothing,,XL,Spring,2.7,Standard,Yes,40,Bank Transfer,
993,46.0,Male,Outerwear,99.0,M,Winter,,Express,Yes,50,Debit Card,Weekly
994,51.0,Male,Footwear,90.0,M,Winter,4.4,Store Pickup,Yes,25,Cash,Weekly
995,53.0,Male,Footwear,,L,Fall,3.2,Express,Yes,20,Debit Card,Monthly
996,44.0,Male,Accessories,,M,Spring,3.0,2-Day Shipping,Yes,10,Venmo,Weekly
997,,,Footwear,91.0,L,Summer,4.9,Standard,Yes,32,Bank Transfer,Quarterly
998,64.0,Male,,30.0,M,Spring,3.6,Express,Yes,31,Cash,Fortnightly
999,51.0,Male,Footwear,90.0,M,Spring,3.8,Next Day Air,Yes,48,Bank Transfer,Bi-Weekly
1000,50.0,Male,Clothing,,L,Spring,2.9,Standard,Yes,23,Debit Card,Monthly
1001,43.0,Male,Clothing,,M,Winter,3.9,Express,Yes,1,Bank Transfer,Bi-Weekly
1002,61.0,Male,Clothing,60.0,M,Fall,3.6,Standard,Yes,4,Debit Card,Fortnightly
1003,55.0,Male,Footwear,59.0,M,Spring,3.5,Store Pickup,Yes,3,Bank Transfer,Bi-Weekly
1004,56.0,Male,Accessories,68.0,M,Fall,4.0,Store Pickup,Yes,3,Cash,Bi-Weekly
1005,33.0,Male,Accessories,,M,Summer,4.8,2-Day Shipping,Yes,44,Cash,Annually
1006,43.0,Male,Accessories,94.0,M,Winter,3.9,Store Pickup,Yes,5,Debit Card,Bi-Weekly
1007,,Male,Clothing,83.0,S,Summer,,Next Day Air,Yes,50,Venmo,Quarterly
1008,58.0,Male,Accessories,,XL,Spring,4.8,Standard,Yes,2,Credit Card,Annually
1009,41.0,Male,Accessories,,M,Spring,2.6,Store Pickup,Yes,29,PayPal,
1010,39.0,Male,Clothing,30.0,M,Summer,,Express,Yes,11,Venmo,Annually
1011,54.0,Male,,,XL,Spring,4.7,2-Day Shipping,Yes,37,Credit Card,Fortnightly
1012,43.0,Male,Accessories,,L,Spring,2.9,Next Day Air,Yes,32,Debit Card,Fortnightly
1013,,Male,Footwear,37.0,L,Summer,3.8,Express,Yes,27,Credit Card,Annually
1014,59.0,Male,Accessories,,XL,Summer,3.8,2-Day Shipping,Yes,31,Venmo,
1015,28.0,Male,Footwear,97.0,M,Summer,3.0,Standard,Yes,36,Debit Card,Fortnightly
1016,68.0,Male,Accessories,24.0,M,Summer,,Standard,Yes,34,Cash,Weekly
1017,20.0,Male,Accessories,,XL,Summer,3.4,Express,Yes,15,Bank Transfer,Every 3 Months
1018,21.0,Male,Outerwear,53.0,L,Fall,2.5,Express,Yes,14,Credit Card,Annually
1019,50.0,Male,Clothing,70.0,XL,Spring,,Next Day Air,Yes,46,Cash,Weekly
1020,32.0,Male,Clothing,76.0,S,Winter,2.8,Standard,Yes,33,Venmo,Bi-Weekly
1021,,Male,Accessories,95.0,M,Fall,4.5,Express,Yes,41,Debit Card,Annually
1022,55.0,Male,Outerwear,51.0,S,Winter,4.9,2-Day Shipping,Yes,39,PayPal,Weekly
1023,61.0,Male,Accessories,,M,Winter,4.9,Store Pickup,Yes,7,Cash,Annually
1024,61.0,,Accessories,71.0,S,Winter,3.5,Free Shipping,Yes,29,Bank Transfer,
1025,,Male,Clothing,66.0,M,Summer,3.5,Free Shipping,Yes,18,Venmo,Quarterly
1026,,Male,Clothing,84.0,M,Winter,4.9,Free Shipping,Yes,15,Credit Card,Annually
1027,49.0,Male,Accessories,95.0,L,Winter,3.0,Express,Yes,39,PayPal,Bi-Weekly
1028,,Male,Accessories,90.0,L,Summer,,Next Day Air,Yes,11,Cash,
1029,45.0,Male,Clothing,36.0,S,Summer,3.7,Standard,Yes,4,Cash,Fortnightly
1030,29.0,Male,Accessories,22.0,M,Spring,,2-Day Shipping,Yes,33,Venmo,Bi-Weekly
1031,,Male,Outerwear,89.0,L,Winter,3.3,Next Day Air,Yes,37,Debit Card,Quarterly
1032,22.0,Male,Footwear,,M,Spring,3.4,Free Shipping,Yes,32,Cash,Quarterly
1033,55.0,Male,Footwear,,M,Fall,4.0,Free Shipping,Yes,44,Credit Card,Quarterly
1034,19.0,Male,Clothing,52.0,S,Spring,4.6,Free Shipping,Yes,41,Bank Transfer,Quarterly
1035,68.0,Male,Clothing,29.0,M,Fall,4.2,Next Day Air,Yes,44,Bank Transfer,Weekly
1036,,Male,Clothing,89.0,M,Fall,2.8,Express,Yes,32,Venmo,Annually
1037,68.0,Male,Accessories,47.0,M,Fall,3.7,2-Day Shipping,Yes,13,Bank Transfer,Monthly
1038,52.0,Male,Accessories,25.0,XL,Spring,3.4,Standard,Yes,48,Debit Card,Quarterly
1039,,Male,Clothing,74.0,XL,Fall,3.0,Express,Yes,3,Bank Transfer,Weekly
1040,,Male,,46.0,M,Fall,4.8,Standard,Yes,39,Venmo,
1041,,Male,Clothing,22.0,S,Fall,4.0,Next Day Air,Yes,7,Cash,Fortnightly
1042,36.0,Male,Clothing,,M,Summer,4.9,Next Day Air,Yes,11,Cash,Fortnightly
1043,55.0,Male,Accessories,80.0,M,Spring,4.9,Next Day Air,Yes,47,Credit Card,Weekly
1044,28.0,Male,Clothing,76.0,M,Spring,3.3,2-Day Shipping,Yes,28,Debit Card,
1045,,Male,Clothing,,L,Summer,4.4,Next Day Air,Yes,17,Bank Transfer,Every 3 Months
1046,54.0,Male,Clothing,,L,Fall,3.5,2-Day Shipping,Yes,11,PayPal,Bi-Weekly
1047,40.0,Male,Footwear,22.0,M,Winter,4.2,Standard,Yes,12,Venmo,
1048,31.0,Male,Clothing,36.0,S,Fall,4.2,Standard,Yes,7,Credit Card,
1049,,Male,Clothing,77.0,L,Fall,2.7,Standard,Yes,19,Venmo,
1050,45.0,Male,Accessories,33.0,S,Fall,2.8,Store Pickup,Yes,24,Cash,Quarterly
1051,48.0,Male,Footwear,64.0,M,Winter,,Next Day Air,Yes,19,Venmo,Monthly
1052,,Male,Clothing,53.0,M,Fall,2.6,Free Shipping,Yes,39,PayPal,Annually
1053,60.0,Male,Footwear,36.0,XL,Fall,3.0,2-Day Shipping,Yes,1,Credit Card,Fortnightly
1054,,Male,Clothing,70.0,M,Spring,3.3,2-Day Shipping,Yes,10,Debit Card,Bi-Weekly
1055,18.0,,Clothing,96.0,L,Winter,4.9,Express,Yes,48,PayPal,
1056,70.0,Male,Outerwear,,M,Spring,3.3,Next Day Air,Yes,24,Debit Card,Annually
1057,20.0,Male,Clothing,64.0,L,Winter,2.9,2-Day Shipping,Yes,42,Venmo,Fortnightly
1058,,Male,Outerwear,23.0,S,Spring,4.4,2-Day Shipping,Yes,20,Credit Card,Weekly
1059,29.0,Male,Accessories,33.0,L,Summer,3.1,Next Day Air,Yes,49,Bank Transfer,Every 3 Months
1060,22.0,Male,Outerwear,34.0,M,Winter,2.5,Standard,Yes,25,Debit Card,Monthly
1061,27.0,Male,Clothing,,S,Summer,2.6,Next Day Air,Yes,21,Debit Card,Every 3 Months
1062,36.0,Male,Outerwear,62.0,M,Summer,4.4,Free Shipping,Yes,12,Venmo,Every 3 Months
1063,59.0,Male,Footwear,75.0,M,Fall,2.6,Next Day Air,Yes,21,Debit Card,Every 3 Months
1064,62.0,Male,Clothing,29.0,S,Summer,3.3,Free Shipping,Yes,35,Cash,Monthly
1065,34.0,Male,Accessories,28.0,M,Spring,3.5,Express,Yes,42,Credit Card,Every 3 Months
1066,,Male,,20.0,XL,Spring,4.1,Store Pickup,Yes,3,PayPal,Every 3 Months
1067,,Male,Outerwear,96.0,M,Winter,4.0,Store Pickup,Yes,11,PayPal,Bi-Weekly
1068,18.0,Male,,43.0,S,Summer,2.7,2-Day Shipping,Yes,22,PayPal,Quarterly
1069,55.0,,Clothing,94.0,M,Fall,2.5,Standard,Yes,47,Credit Card,Weekly
1070,38.0,Male,Clothing,81.0,XL,Fall,4.3,Next Day Air,Yes,33,Venmo,Every 3 Months
1071,50.0,Male,Accessories,75.0,M,Summer,,Free Shipping,Yes,50,Debit Card,Weekly
1072,61.0,Male,Accessories,,M,Summer,2.6,Express,Yes,46,Credit Card,Monthly
1073,48.0,Male,Clothing,92.0,L,Fall,3.5,Express,Yes,34,Debit Card,Fortnightly
1074,22.0,,Accessories,,XL,Spring,,Store Pickup,Yes,33,Credit Card,Monthly
1075,48.0,Male,Accessories,71.0,S,Fall,2.6,Standard,Yes,45,Bank Transfer,Fortnightly
1076,57.0,,Accessories,50.0,L,Summer,4.9,Next Day Air,Yes,32,Debit Card,Bi-Weekly
1077,33.0,Male,Outerwear,72.0,L,Spring,2.9,Standard,Yes,47,Venmo,Bi-Weekly
1078,58.0,Male,Outerwear,28.0,M,Winter,3.7,Standard,Yes,5,PayPal,Quarterly
1079,37.0,Male,Clothing,59.0,M,Fall,4.4,Express,Yes,49,Credit Card,Fortnightly
1080,18.0,Male,,,S,Summer,4.4,Free Shipping,Yes,48,Bank Transfer,Monthly
1081,,Male,Accessories,,L,Fall,3.8,Express,Yes,22,Cash,Every 3 Months
1082,62.0,Male,Accessories,30.0,XL,Spring,4.5,Standard,Yes,45,Credit Card,Annually
1083,,Male,,85.0,XL,Winter,2.6,Next Day Air,Yes,30,Venmo,Quarterly
1084,35.0,Male,Accessories,97.0,L,Summer,,Store Pickup,Yes,43,Cash,Weekly
1085,34.0,Male,Clothing,36.0,S,Fall,4.1,Next Day Air,Yes,48,Cash,Quarterly
1086,25.0,Male,Accessories,85.0,M,Winter,3.0,Store Pickup,Yes,23,Venmo,Fortnightly
1087,,Male,Accessories,62.0,M,Winter,,Free Shipping,Yes,27,PayPal,Bi-Weekly
1088,,Male,Clothing,71.0,S,Winter,3.4,Next Day Air,Yes,7,Bank Transfer,Monthly
1089,49.0,Male,Clothing,,M,Winter,2.7,Free Shipping,Yes,2,PayPal,Weekly
1090,40.0,Male,,,M,Spring,3.8,Next Day Air,Yes,33,PayPal,Bi-Weekly
1091,38.0,,Accessories,58.0,M,Spring,4.2,Store Pickup,Yes,27,Cash,Fortnightly
1092,44.0,Male,Clothing,80.0,L,Spring,4.7,Store Pickup,Yes,6,Credit Card,Fortnightly
1093,,,Accessories,50.0,L,Spring,,2-Day Shipping,Yes,20,Venmo,Quarterly
1094,60.0,Male,Footwear,,S,Winter,4.2,2-Day Shipping,Yes,46,Venmo,
1095,25.0,Male,Accessories,,M,Winter,,Next Day Air,Yes,25,Cash,Quarterly
1096,19.0,Male,Outerwear,34.0,S,Summer,3.0,Free Shipping,Yes,30,Bank Transfer,Quarterly
1097,57.0,Male,Outerwear,46.0,S,Fall,2.6,Standard,Yes,48,Credit Card,Annually
1098,,Male,Accessories,27.0,M,Summer,,Store Pickup,Yes,47,Bank Transfer,Weekly
1099,49.0,Male,Accessories,98.0,S,Spring,3.6,Next Day Air,Yes,27,Credit Card,Weekly
1100,,Male,Clothing,73.0,M,Fall,2.6,Next Day Air,Yes,45,Bank Transfer,Fortnightly
1101,,,Clothing,28.0,L,Spring,4.4,Express,Yes,2,Credit Card,Weekly
1102,30.0,Male,Accessories,,XL,Fall,3.0,Free Shipping,Yes,39,Cash,Fortnightly
1103,52.0,Male,Clothing,83.0,M,Fall,2.9,Express,Yes,24,Cash,Fortnightly
1104,35.0,Male,Clothing,23.0,S,Spring,4.3,Free Shipping,Yes,8,Debit Card,Bi-Weekly
1105,35.0,,Accessories,,M,Fall,3.1,Express,Yes,8,Bank Transfer,
1106,33.0,Male,Clothing,83.0,S,Spring,3.0,Next Day Air,Yes,6,Venmo,Every 3 Months
1107,52.0,Male,Clothing,96.0,L,Winter,3.6,Store Pickup,Yes,12,Venmo,Fortnightly
1108,69.0,Male,Footwear,62.0,M,Fall,2.8,Store Pickup,Yes,26,Bank Transfer,Weekly
1109,27.0,Male,Clothing,25.0,M,Fall,2.8,Standard,Yes,50,Cash,Fortnightly
1110,,Male,Clothing,97.0,L,Winter,4.9,Next Day Air,Yes,2,Venmo,Weekly
1111,,Male,Clothing,61.0,L,Fall,3.0,Standard,Yes,31,Cash,Bi-Weekly
1112,,Male,Footwear,,S,Summer,4.1,Next Day Air,Yes,4,Credit Card,Bi-Weekly
1113,69.0,Male,,,XL,Spring,4.6,Free Shipping,Yes,32,PayPal,Quarterly
1114,28.0,Male,Accessories,80.0,M,Summer,4.8,Next Day Air,Yes,11,PayPal,Bi-Weekly
1115,,Male,Clothing,25.0,L,Fall,2.6,Next Day Air,Yes,47,Bank Transfer,
1116,30.0,Male,Accessories,58.0,S,Fall,4.0,2-Day Shipping,Yes,37,Cash,Weekly
1117,67.0,Male,Accessories,96.0,M,Winter,4.2,Express,Yes,39,PayPal,Fortnightly
1118,25.0,Male,Accessories,77.0,L,Spring,4.5,Store Pickup,Yes,24,Credit Card,
1119,49.0,Male,Accessories,65.0,M,Summer,4.9,Standard,Yes,11,PayPal,Every 3 Months
1120,34.0,Male,Accessories,36.0,M,Spring,3.1,Standard,Yes,36,Credit Card,Weekly
1121,22.0,Male,Footwear,84.0,M,Winter,4.0,Next Day Air,Yes,40,Debit Card,Monthly
1122,63.0,Male,Clothing,58.0,XL,Fall,3.2,Express,Yes,25,Cash,Quarterly
1123,70.0,Male,Accessories,62.0,S,Spring,4.3,2-Day Shipping,Yes,12,Credit Card,Annually
1124,36.0,Male,Accessories,67.0,S,Fall,2.5,Store Pickup,Yes,38,Cash,Monthly
1125,42.0,Male,Clothing,20.0,M,Spring,4.9,Express,Yes,40,Cash,Quarterly
1126,27.0,Male,Footwear,90.0,M,Summer,2.7,2-Day Shipping,Yes,10,Bank Transfer,Weekly
1127,,Male,Accessories,,L,Winter,3.4,Standard,Yes,47,Venmo,Fortnightly
1128,50.0,Male,Clothing,53.0,XL,Spring,4.8,Store Pickup,Yes,22,Debit Card,Monthly
1129,56.0,Male,Accessories,30.0,L,Winter,4.7,Next Day Air,Yes,35,Debit Card,Monthly
1130,37.0,Male,Clothing,65.0,XL,Winter,,Express,Yes,46,Venmo,Fortnightly
1131,67.0,Male,Accessories,41.0,M,Summer,3.9,Standard,Yes,30,PayPal,Bi-Weekly
1132,67.0,Male,Clothing,73.0,M,Spring,,Express,Yes,20,Bank Transfer,Monthly
1133,,Male,Clothing,,S,Spring,4.3,Store Pickup,Yes,25,Cash,Fortnightly
1134,36.0,Male,Footwear,36.0,XL,Winter,4.1,2-Day Shipping,Yes,29,Cash,Weekly
1135,,Male,Clothing,81.0,M,Summer,4.6,Express,Yes,2,Venmo,Every 3 Months
1136,,Male,Clothing,90.0,L,Winter,3.6,2-Day Shipping,Yes,32,Bank Transfer,Quarterly
1137,23.0,Male,Accessories,83.0,S,Summer,4.8,Free Shipping,Yes,37,Cash,Monthly
1138,,Male,Clothing,91.0,XL,Winter,,2-Day Shipping,Yes,16,Bank Transfer,Every 3 Months
1139,18.0,Male,Clothing,36.0,M,Summer,4.7,Express,Yes,32,Venmo,Fortnightly
1140,58.0,Male,Outerwear,53.0,L,Spring,3.9,Standard,Yes,42,Debit Card,Bi-Weekly
1141,31.0,Male,Clothing,39.0,M,Winter,,Store Pickup,Yes,6,Credit Card,Every 3 Months
1142,39.0,Male,Accessories,33.0,S,Winter,4.7,Next Day Air,Yes,23,PayPal,
1143,69.0,Male,Clothing,76.0,L,Spring,3.5,Store Pickup,Yes,27,Venmo,Bi-Weekly
1144,,Male,Footwear,23.0,L,Winter,4.4,Standard,Yes,43,PayPal,Quarterly
1145,41.0,,Clothing,,S,Fall,4.4,2-Day Shipping,Yes,25,Bank Transfer,Fortnightly
1146,31.0,Male,Footwear,89.0,L,Summer,,Express,Yes,30,Cash,Every 3 Months
1147,,Male,Footwear,,M,Summer,4.2,Standard,Yes,7,Bank Transfer,Every 3 Months
1148,,Male,Accessories,36.0,XL,Winter,4.3,Next Day Air,Yes,17,Debit Card,Annually
1149,34.0,Male,Clothing,66.0,M,Spring,2.6,Store Pickup,Yes,10,PayPal,
1150,,,Accessories,42.0,L,Spring,,Store Pickup,Yes,40,Venmo,Annually
1151,29.0,Male,Accessories,36.0,S,Winter,2.7,Next Day Air,Yes,50,Venmo,Bi-Weekly
1152,41.0,Male,Clothing,,M,Spring,4.2,Express,Yes,24,Credit Card,Weekly
1153,62.0,Male,Accessories,49.0,M,Fall,4.0,Standard,Yes,8,PayPal,Every 3 Months
1154,27.0,Male,Clothing,41.0,M,Summer,4.0,Free Shipping,Yes,6,Bank Transfer,Quarterly
1155,49.0,Male,Clothing,82.0,L,Spring,2.9,2-Day Shipping,Yes,44,Credit Card,Bi-Weekly
1156,67.0,Male,Clothing,53.0,S,Fall,2.6,Express,Yes,47,PayPal,Quarterly
1157,20.0,Male,Footwear,21.0,M,Summer,4.8,Express,Yes,6,Venmo,Every 3 Months
1158,,Male,,,M,Fall,4.4,Standard,Yes,11,Cash,Quarterly
1159,69.0,Male,Accessories,,L,Summer,4.0,2-Day Shipping,Yes,41,Bank Transfer,Annually
1160,,Male,Accessories,55.0,L,Fall,3.6,2-Day Shipping,Yes,46,Venmo,Every 3 Months
1161,,Male,Accessories,42.0,S,Summer,3.2,Next Day Air,Yes,9,Venmo,Bi-Weekly
1162,63.0,Male,Clothing,52.0,S,Fall,3.1,2-Day Shipping,Yes,37,PayPal,Monthly
1163,47.0,Male,Footwear,92.0,M,Winter,4.2,Express,Yes,13,PayPal,Weekly
1164,26.0,Male,Clothing,56.0,L,Summer,,2-Day Shipping,Yes,24,Debit Card,Monthly
1165,68.0,Male,Clothing,,M,Winter,,Standard,Yes,47,PayPal,Quarterly
1166,51.0,Male,Clothing,,M,Winter,2.9,Next Day Air,Yes,21,Venmo,Every 3 Months
1167,48.0,Male,Clothing,48.0,S,Winter,3.7,Store Pickup,Yes,22,Venmo,
1168,60.0,Male,Clothing,83.0,XL,Summer,3.6,Free Shipping,Yes,16,PayPal,Quarterly
1169,68.0,Male,,91.0,L,Summer,3.6,Standard,Yes,37,Debit Card,Fortnightly
1170,25.0,Male,Accessories,,S,Fall,4.5,2-Day Shipping,Yes,3,Cash,Annually
1171,57.0,Male,Clothing,62.0,S,Spring,3.2,Express,Yes,33,Cash,Bi-Weekly
1172,41.0,Male,Clothing,,M,Spring,,Next Day Air,Yes,15,Debit Card,Annually
1173,,Male,Outerwear,68.0,L,Spring,4.6,Store Pickup,Yes,42,Bank Transfer,Bi-Weekly
1174,,Male,,76.0,M,Winter,2.5,Express,Yes,42,Cash,Bi-Weekly
1175,42.0,Male,Accessories,,M,Winter,4.3,Express,Yes,19,Bank Transfer,Bi-Weekly
1176,,Male,Accessories,81.0,M,Spring,4.1,Store Pickup,Yes,26,PayPal,Quarterly
1177,,Male,Clothing,83.0,M,Winter,4.6,Free Shipping,Yes,39,PayPal,Quarterly
1178,54.0,Male,Clothing,21.0,M,Spring,4.8,Standard,Yes,24,Debit Card,Monthly
1179,,Male,Clothing,22.0,M,Spring,4.9,Express,Yes,23,Debit Card,
1180,20.0,Male,Clothing,33.0,M,Summer,,Free Shipping,Yes,44,Bank Transfer,Annually
1181,,Male,Clothing,,S,Spring,4.9,Standard,Yes,34,Cash,Monthly
1182,61.0,Male,Clothing,96.0,L,Summer,3.5,Free Shipping,Yes,43,Bank Transfer,Quarterly
1183,37.0,Male,Accessories,21.0,M,Spring,3.8,Express,Yes,45,PayPal,Quarterly
1184,,,Clothing,39.0,M,Spring,,2-Day Shipping,Yes,4,Credit Card,Weekly
1185,,Male,Accessories,73.0,S,Fall,,Express,Yes,19,Credit Card,Annually
1186,,Male,Clothing,64.0,M,Spring,3.9,Standard,Yes,29,Credit Card,Monthly
1187,63.0,Male,Clothing,68.0,M,Summer,4.1,2-Day Shipping,Yes,27,Credit Card,Annually
1188,56.0,Male,Accessories,,L,Fall,3.0,Express,Yes,37,Credit Card,Every 3 Months
1189,,Male,Clothing,,M,Summer,3.3,Next Day Air,Yes,11,Credit Card,Weekly
1190,64.0,Male,Clothing,97.0,XL,Summer,,Free Shipping,Yes,28,Debit Card,Annually
1191,62.0,Male,Clothing,45.0,M,Winter,,Next Day Air,Yes,31,Credit Card,Weekly
1192,34.0,Male,Clothing,70.0,L,Winter,4.1,Free Shipping,Yes,50,Venmo,Quarterly
1193,,Male,Outerwear,,M,Summer,,2-Day Shipping,Yes,42,Venmo,Quarterly
1194,40.0,Male,Outerwear,55.0,L,Fall,,2-Day Shipping,Yes,18,Credit Card,Fortnightly
1195,50.0,Male,Clothing,46.0,S,Winter,3.1,2-Day Shipping,Yes,6,Credit Card,Fortnightly
1196,25.0,Male,Accessories,95.0,M,Winter,4.0,2-Day Shipping,Yes,33,Venmo,Monthly
1197,30.0,,Accessories,88.0,M,Winter,,2-Day Shipping,Yes,13,Bank Transfer,Bi-Weekly
1198,54.0,Male,Footwear,92.0,L,Fall,3.9,Standard,Yes,26,PayPal,Annually
1199,40.0,Male,Clothing,,M,Summer,3.9,2-Day Shipping,Yes,17,Cash,Annually
1200,49.0,Male,Footwear,89.0,M,Fall,4.5,Free Shipping,Yes,3,Debit Card,Weekly
1201,27.0,Male,Outerwear,22.0,XL,Winter,,Store Pickup,Yes,7,PayPal,Weekly
1202,,Male,Footwear,61.0,XL,Summer,3.1,2-Day Shipping,Yes,46,Venmo,Fortnightly
1203,48.0,Male,Accessories,29.0,S,Spring,,Standard,Yes,14,Venmo,Every 3 Months
1204,40.0,Male,Footwear,82.0,M,Winter,3.7,Free Shipping,Yes,23,Bank Transfer,Annually
1205,,Male,Accessories,,M,Spring,,2-Day Shipping,Yes,20,Credit Card,Every 3 Months
1206,52.0,Male,Accessories,99.0,M,Spring,3.5,Standard,Yes,38,Bank Transfer,Fortnightly
1207,22.0,Male,Accessories,59.0,S,Fall,3.0,Free Shipping,Yes,16,Venmo,Every 3 Months
1208,62.0,Male,Footwear,90.0,M,Summer,4.1,Next Day Air,Yes,48,Credit Card,Every 3 Months
1209,20.0,Male,Footwear,100.0,S,Winter,2.9,2-Day Shipping,Yes,8,Debit Card,Annually
1210,,Male,Clothing,62.0,M,Winter,3.8,Next Day Air,Yes,16,Bank Transfer,
1211,34.0,Male,Accessories,,M,Fall,4.1,Next Day Air,Yes,5,Cash,Quarterly
1212,23.0,Male,Clothing,,M,Spring,4.6,Store Pickup,Yes,14,Venmo,Every 3 Months
1213,32.0,,Footwear,74.0,M,Summer,2.5,Free Shipping,Yes,18,Credit Card,Weekly
1214,68.0,Male,,52.0,XL,Spring,3.7,Express,Yes,14,Debit Card,Every 3 Months
1215,,Male,Outerwear,81.0,M,Fall,3.8,Free Shipping,Yes,5,Cash,Every 3 Months
1216,66.0,Male,Clothing,20.0,L,Winter,2.6,2-Day Shipping,Yes,15,Credit Card,Every 3 Months
1217,62.0,Male,Clothing,32.0,XL,Summer,3.7,Free Shipping,Yes,3,Venmo,Every 3 Months
1218,50.0,Male,Footwear,,XL,Fall,2.6,Free Shipping,Yes,12,Cash,
1219,,Male,Footwear,79.0,M,Spring,3.1,Store Pickup,Yes,43,Cash,Every 3 Months
1220,19.0,,,,M,Winter,2.5,Next Day Air,Yes,35,Credit Card,Bi-Weekly
1221,,Male,Accessories,64.0,M,Winter,,Express,Yes,36,Bank Transfer,Quarterly
1222,18.0,Male,Clothing,69.0,M,Winter,4.5,Standard,Yes,3,Cash,Quarterly
1223,58.0,Male,,69.0,L,Fall,3.4,Store Pickup,Yes,27,Bank Transfer,Annually
1224,69.0,,Clothing,24.0,L,Winter,3.9,Free Shipping,Yes,21,Bank Transfer,
1225,62.0,Male,Clothing,50.0,M,Summer,3.7,Store Pickup,Yes,18,Venmo,Weekly
1226,28.0,Male,Accessories,97.0,S,Fall,2.6,Free Shipping,Yes,16,Debit Card,Weekly
1227,53.0,Male,Footwear,91.0,S,Fall,3.4,Store Pickup,Yes,18,Venmo,Bi-Weekly
1228,27.0,Male,Clothing,37.0,L,Spring,4.9,Store Pickup,Yes,19,Bank Transfer,Bi-Weekly
1229,,Male,Outerwear,55.0,S,Winter,3.9,Express,Yes,1,Cash,Annually
1230,34.0,Male,Accessories,52.0,XL,Winter,3.6,Express,Yes,39,Bank Transfer,Annually
1231,25.0,Male,Accessories,,L,Spring,,Standard,Yes,49,Venmo,Monthly
1232,66.0,,Clothing,79.0,M,Spring,4.0,2-Day Shipping,Yes,43,Credit Card,Fortnightly
1233,,,Accessories,23.0,M,Summer,3.6,Free Shipping,Yes,31,Debit Card,Every 3 Months
1234,46.0,Male,Clothing,73.0,L,Winter,3.5,Next Day Air,Yes,40,Venmo,Every 3 Months
1235,38.0,Male,Accessories,,M,Fall,4.1,Store Pickup,Yes,2,Bank Transfer,Bi-Weekly
1236,23.0,Male,Clothing,,M,Spring,3.0,Store Pickup,Yes,46,PayPal,Every 3 Months
